word,translation,phonetic,sentence,type_word
Canada,n.加拿大,"{""uk"": ""ˈkænədə"", ""us"": ""ˈkænədə""}","[{""cn_sentence"":""按面积计算，加拿大是世界第二大国。"",""origin_sentence"":""Canada is the second-largest country in the world by area.""},{""cn_sentence"":""加拿大的国宝是海狸。"",""origin_sentence"":""The national animal of Canada is the beaver.""},{""cn_sentence"":""他们为了更好的生活搬到了加拿大。"",""origin_sentence"":""They moved to Canada for a better life.""}]"
Canadian,adj.加拿大的;加拿大人的;n.加拿大人,"{""uk"": ""kəˈneɪdiən"", ""us"": ""kəˈneɪdiən""}","[{""cn_sentence"":""他是一名加拿大冰球运动员。"",""origin_sentence"":""He is a Canadian hockey player.""},{""cn_sentence"":""她有加拿大口音。"",""origin_sentence"":""She has a Canadian accent.""},{""cn_sentence"":""我们的邻居是加拿大人。"",""origin_sentence"":""Our neighbor is Canadian.""}]"
China,n.中国;瓷器,"{""uk"": ""ˈtʃaɪnə"", ""us"": ""ˈtʃaɪnə""}","[{""cn_sentence"":""中国的长城是一个世界闻名的地标。"",""origin_sentence"":""The Great Wall of China is a world-famous landmark.""},{""cn_sentence"":""他收集古董瓷器。"",""origin_sentence"":""He collects antique china.""},{""cn_sentence"":""中国有着悠久而丰富的历史。"",""origin_sentence"":""China has a rich and ancient history.""}]"
Finland,n.芬兰,"{""uk"": ""ˈfɪnlənd"", ""us"": ""ˈfɪnlənd""}","[{""cn_sentence"":""芬兰以其令人惊叹的自然风光而闻名。"",""origin_sentence"":""Finland is known for its stunning natural landscapes.""},{""cn_sentence"":""赫尔辛基是芬兰的首都。"",""origin_sentence"":""Helsinki is the capital of Finland.""},{""cn_sentence"":""芬兰的教育体系在世界范围内广受赞誉。"",""origin_sentence"":""The education system in Finland is often praised worldwide.""}]"
Finnish,"adj.芬兰的,芬兰人的;n.芬兰语,芬兰人","{""uk"": ""ˈfɪnɪʃ"", ""us"": ""ˈfɪnɪʃ""}","[{""cn_sentence"":""他喜欢吃芬兰菜。"",""origin_sentence"":""He enjoys eating Finnish cuisine.""},{""cn_sentence"":""你会说芬兰语吗？"",""origin_sentence"":""Can you speak Finnish?""},{""cn_sentence"":""芬兰设计风格简约且实用。"",""origin_sentence"":""The Finnish design is minimalistic and functional.""}]"
India,n.印度,"{""uk"": ""ˈɪndiə"", ""us"": ""ˈɪndiə""}","[{""cn_sentence"":""印度是世界上人口第二多的国家。"",""origin_sentence"":""India is the second-most populous country in the world.""},{""cn_sentence"":""宝莱坞是印度电影产业的重要组成部分。"",""origin_sentence"":""Bollywood is a major part of India's film industry.""},{""cn_sentence"":""她前往印度学习瑜伽。"",""origin_sentence"":""She traveled to India to study yoga.""}]"
Indian,"adj.印度的,印度人的,印第安人的;n.印度人,印第安人","{""uk"": ""ˈɪndiən"", ""us"": ""ˈɪndiən""}","[{""cn_sentence"":""印度菜以其丰富的香料而闻名。"",""origin_sentence"":""Indian food is famous for its rich spices.""},{""cn_sentence"":""他是一名印度公民。"",""origin_sentence"":""He is an Indian citizen.""},{""cn_sentence"":""许多美洲原住民部落自称为印第安人。"",""origin_sentence"":""Many Native American tribes refer to themselves as Indian.""}]"
Japan,n.日本,"{""uk"": ""dʒəˈpæn"", ""us"": ""dʒəˈpæn""}","[{""cn_sentence"":""东京是日本的首都。"",""origin_sentence"":""Tokyo is the capital of Japan.""},{""cn_sentence"":""日本是东亚的一个岛国。"",""origin_sentence"":""Japan is an island nation in East Asia.""},{""cn_sentence"":""樱花是日本著名的景点。"",""origin_sentence"":""Cherry blossoms are a famous attraction in Japan.""}]"
Nigeria,n.尼日利亚,"{""uk"": ""naɪˈdʒɪəriə"", ""us"": ""naɪˈdʒɪəriə""}","[{""cn_sentence"":""尼日利亚是非洲人口最多的国家。"",""origin_sentence"":""Nigeria is the most populous country in Africa.""},{""cn_sentence"":""拉各斯是尼日利亚的一个主要城市。"",""origin_sentence"":""Lagos is a major city in Nigeria.""},{""cn_sentence"":""尼日利亚拥有多元的文化遗产。"",""origin_sentence"":""Nigeria has a diverse cultural heritage.""}]"
Nigerian,"adj.尼日利亚的,尼日利亚人的;n.尼日利亚人,尼日利亚语","{""uk"": ""naɪˈdʒɪəriən"", ""us"": ""naɪˈdʒɪəriən""}","[{""cn_sentence"":""他是一位尼日利亚作家。"",""origin_sentence"":""He is a Nigerian author.""},{""cn_sentence"":""尼日利亚音乐已在全球范围内流行开来。"",""origin_sentence"":""Nigerian music has gained global popularity.""},{""cn_sentence"":""她做了一道传统的尼日利亚炖菜。"",""origin_sentence"":""She cooked a traditional Nigerian stew.""}]"
Turkey,n.火鸡;土耳其,"{""uk"": ""ˈtɜːki"", ""us"": ""ˈtɜːrki""}","[{""cn_sentence"":""伊斯坦布尔是土耳其的一座历史名城。"",""origin_sentence"":""Istanbul is a historic city in Turkey.""},{""cn_sentence"":""我们的感恩节晚餐吃了烤火鸡。"",""origin_sentence"":""We had roast turkey for Thanksgiving dinner.""},{""cn_sentence"":""这座桥在土耳其连接着欧洲和亚洲。"",""origin_sentence"":""The bridge connects Europe and Asia in Turkey.""}]"
Turkish,"adj.土耳其的,土耳其人的;n.土耳其语,土耳其人","{""uk"": ""ˈtɜːkɪʃ"", ""us"": ""ˈtɜːrkɪʃ""}","[{""cn_sentence"":""他能说流利的土耳其语。"",""origin_sentence"":""He can speak fluent Turkish.""},{""cn_sentence"":""土耳其咖啡以其浓烈的风味而闻名。"",""origin_sentence"":""Turkish coffee is known for its strong flavor.""},{""cn_sentence"":""土耳其航空公司是一家主要的国际航空公司。"",""origin_sentence"":""The Turkish Airlines is a major international carrier.""}]"
Korea,n.韩国;朝鲜,"{""uk"": ""kəˈriːə"", ""us"": ""kəˈriə""}","[{""cn_sentence"":""首尔是韩国的首都。"",""origin_sentence"":""Seoul is the capital of South Korea.""},{""cn_sentence"":""来自韩国的K-pop音乐在全球很受欢迎。"",""origin_sentence"":""K-pop music from Korea is popular globally.""},{""cn_sentence"":""朝鲜半岛分为朝鲜和韩国。"",""origin_sentence"":""The Korean peninsula is divided into North and South Korea.""}]"
Polish,"adj.波兰的,波兰人的; n.波兰语,波兰人","{""uk"": ""ˈpəʊ.lɪʃ"", ""us"": ""ˈpoʊ.lɪʃ""}","[{""cn_sentence"":""他是一名波兰公民。"",""origin_sentence"":""He is a Polish citizen.""},{""cn_sentence"":""你会说波兰语吗？"",""origin_sentence"":""Can you speak Polish?""},{""cn_sentence"":""她喜欢波兰菜。"",""origin_sentence"":""She is fond of Polish cuisine.""}]"
Poland,n.波兰,"{""uk"": ""ˈpəʊ.lənd"", ""us"": ""ˈpoʊ.lənd""}","[{""cn_sentence"":""华沙是波兰的首都。"",""origin_sentence"":""Warsaw is the capital of Poland.""},{""cn_sentence"":""我们正计划去波兰旅行。"",""origin_sentence"":""We are planning a trip to Poland.""},{""cn_sentence"":""波兰以其悠久的历史而闻名。"",""origin_sentence"":""Poland is known for its rich history.""}]"
Thai,"adj.泰国的,泰国人的; n.泰语,泰国人","{""uk"": ""taɪ"", ""us"": ""taɪ""}","[{""cn_sentence"":""我喜欢泰国菜。"",""origin_sentence"":""I love Thai food.""},{""cn_sentence"":""他是土生土长的泰国人。"",""origin_sentence"":""He is a native Thai.""},{""cn_sentence"":""她正在学习说泰语。"",""origin_sentence"":""She is learning how to speak Thai.""}]"
Thailand,n.泰国,"{""uk"": ""ˈtaɪ.lænd"", ""us"": ""ˈtaɪ.lænd""}","[{""cn_sentence"":""曼谷是泰国的一个重要城市。"",""origin_sentence"":""Bangkok is a major city in Thailand.""},{""cn_sentence"":""泰国每年吸引数百万游客。"",""origin_sentence"":""Thailand attracts millions of tourists each year.""},{""cn_sentence"":""我们在泰国参观了许多寺庙。"",""origin_sentence"":""We visited many temples in Thailand.""}]"
live,"v.居住,生存,生活; adj.活的,现场的,直播的","{""uk"": ""lɪv"", ""us"": ""lɪv""}","[{""cn_sentence"":""我住在一个小公寓里。"",""origin_sentence"":""I live in a small apartment.""},{""cn_sentence"":""靠低薪水生活很困难。"",""origin_sentence"":""It is difficult to live on a low salary.""},{""cn_sentence"":""这是来自现场的直播。"",""origin_sentence"":""This is a live broadcast from the scene.""}]"
stay,"v.停留,保持,暂住; n.停留,逗留","{""uk"": ""steɪ"", ""us"": ""steɪ""}","[{""cn_sentence"":""你在这里会待多久？"",""origin_sentence"":""How long will you stay here?""},{""cn_sentence"":""请保持冷静。"",""origin_sentence"":""Please stay calm.""},{""cn_sentence"":""我们在巴黎的逗留很愉快。"",""origin_sentence"":""We enjoyed our stay in Paris.""}]"
home,"n.家,家庭,故乡; adv.在家,回家; adj.家庭的,国内的","{""uk"": ""həʊm"", ""us"": ""hoʊm""}","[{""cn_sentence"":""我要回家了。"",""origin_sentence"":""I am going home.""},{""cn_sentence"":""她的家非常舒适。"",""origin_sentence"":""Her home is very cozy.""},{""cn_sentence"":""他周五在家工作。"",""origin_sentence"":""He works from home on Fridays.""}]"
housework,n.家务劳动,"{""uk"": ""ˈhaʊs.wɜːk"", ""us"": ""ˈhaʊs.wɝːk""}","[{""cn_sentence"":""我这个周末有很多家务活要做。"",""origin_sentence"":""I have a lot of housework to do this weekend.""},{""cn_sentence"":""分担家务对夫妻来说很重要。"",""origin_sentence"":""Sharing housework is important for a couple.""},{""cn_sentence"":""他每天都会帮忙做家务。"",""origin_sentence"":""He helps with the housework every day.""}]"
lunch,n.午餐; v.吃午餐,"{""uk"": ""lʌntʃ"", ""us"": ""lʌntʃ""}","[{""cn_sentence"":""你午餐吃了什么？"",""origin_sentence"":""What did you have for lunch?""},{""cn_sentence"":""我们明天一起吃午饭吧。"",""origin_sentence"":""Let's meet for lunch tomorrow.""},{""cn_sentence"":""他们通常在一家小咖啡馆吃午餐。"",""origin_sentence"":""They usually lunch at a small cafe.""}]"
afternoon,n.下午,"{""uk"": ""ˌɑːf.təˈnuːn"", ""us"": ""ˌæf.tɚˈnuːn""}","[{""cn_sentence"":""我下午有个会议。"",""origin_sentence"":""I have a meeting in the afternoon.""},{""cn_sentence"":""我们喜欢在下午去散步。"",""origin_sentence"":""We like to go for a walk in the afternoon.""},{""cn_sentence"":""午后的阳光很温暖。"",""origin_sentence"":""The afternoon sun is warm.""}]"
usually,adv.通常，经常,"{""uk"": ""ˈjuːʒuəli"", ""us"": ""ˈjuːʒuəli""}","[{""cn_sentence"":""我通常晚饭后去散步。"",""origin_sentence"":""I usually go for a walk after dinner.""},{""cn_sentence"":""你周末通常做什么？"",""origin_sentence"":""What do you usually do on weekends?""},{""cn_sentence"":""这家商店通常在周一不营业。"",""origin_sentence"":""The store is usually closed on Mondays.""}]"
together,adv.一起，共同;adj.一致的，镇静的,"{""uk"": ""təˈɡeðə(r)"", ""us"": ""təˈɡeðər""}","[{""cn_sentence"":""我们应该共同努力解决这个问题。"",""origin_sentence"":""We should work together to solve this problem.""},{""cn_sentence"":""他们一起住在一个小公寓里。"",""origin_sentence"":""They live together in a small apartment.""},{""cn_sentence"":""把所有的书都放到书架一起。"",""origin_sentence"":""Put all the books together on the shelf.""}]"
evening,n.晚上，傍晚,"{""uk"": ""ˈiːvnɪŋ"", ""us"": ""ˈiːvnɪŋ""}","[{""cn_sentence"":""你今天晚上做什么？"",""origin_sentence"":""What are you doing this evening?""},{""cn_sentence"":""我们晚上要去看电影。"",""origin_sentence"":""We are going to the cinema in the evening.""},{""cn_sentence"":""女士们，先生们，晚上好。"",""origin_sentence"":""Good evening, ladies and gentlemen.""}]"
arrive,vi.到达，抵达;来临,"{""uk"": ""əˈraɪv"", ""us"": ""əˈraɪv""}","[{""cn_sentence"":""火车将停靠在5号站台。"",""origin_sentence"":""The train will arrive at platform 5.""},{""cn_sentence"":""你到了请告诉我。"",""origin_sentence"":""Please let me know when you arrive.""},{""cn_sentence"":""今年的春天来晚了。"",""origin_sentence"":""Spring arrived late this year.""}]"
o'clock,adv....点钟,"{""uk"": ""əˈklɒk"", ""us"": ""əˈklɑːk""}","[{""cn_sentence"":""会议在九点钟开始。"",""origin_sentence"":""The meeting starts at nine o'clock.""},{""cn_sentence"":""快六点了。"",""origin_sentence"":""It's almost six o'clock.""},{""cn_sentence"":""他每天早上七点起床。"",""origin_sentence"":""He gets up at seven o'clock every morning.""}]"
shop,n.商店;v.购物;vi.买东西,"{""uk"": ""ʃɒp"", ""us"": ""ʃɑːp""}","[{""cn_sentence"":""我需要去商店买些牛奶。"",""origin_sentence"":""I need to go to the shop to buy some milk.""},{""cn_sentence"":""我们这个周末去购物吧。"",""origin_sentence"":""Let's go shopping this weekend.""},{""cn_sentence"":""她经营着一家小花店。"",""origin_sentence"":""She runs a small flower shop.""}]"
moment,n.片刻，瞬间;时机;紧要关头,"{""uk"": ""ˈməʊmənt"", ""us"": ""ˈmoʊmənt""}","[{""cn_sentence"":""你能等一会儿吗？"",""origin_sentence"":""Can you wait for a moment?""},{""cn_sentence"":""他沉默了片刻，思考着。"",""origin_sentence"":""He was silent for a moment, thinking.""},{""cn_sentence"":""现在不是讨论这个的正确时机。"",""origin_sentence"":""This is not the right moment to discuss this.""}]"
envelope,n.信封;封套,"{""uk"": ""ˈenvələʊp"", ""us"": ""ˈenvəloʊp""}","[{""cn_sentence"":""寄信前请把信放进信封里。"",""origin_sentence"":""Please put the letter in an envelope before you mail it.""},{""cn_sentence"":""他递给我一个密封的棕色信封。"",""origin_sentence"":""He handed me a sealed brown envelope.""},{""cn_sentence"":""她小心地打开信封。"",""origin_sentence"":""She opened the envelope carefully.""}]"
writing paper,n.信纸;写字纸,"{""uk"": ""ˈraɪtɪŋ peɪpə(r)"", ""us"": ""ˈraɪtɪŋ peɪpər""}","[{""cn_sentence"":""我需要买些信纸。"",""origin_sentence"":""I need to buy some writing paper.""},{""cn_sentence"":""她用她的私人信纸写了这封信。"",""origin_sentence"":""She wrote the letter on her personal writing paper.""},{""cn_sentence"":""这家酒店为客人提供高品质的信纸。"",""origin_sentence"":""The hotel provides high-quality writing paper for its guests.""}]"
shop assistant,n.店员,"{""uk"": ""ˌʃɒp əˈsɪstənt"", ""us"": ""ˌʃɑːp əˈsɪstənt""}","[{""cn_sentence"":""店员告诉了我鞋在哪个位置。"",""origin_sentence"":""The shop assistant showed me where the shoes were.""},{""cn_sentence"":""我向店员寻求帮助。"",""origin_sentence"":""I asked the shop assistant for help.""},{""cn_sentence"":""她做店员已经两年了。"",""origin_sentence"":""She has been working as a shop assistant for two years.""}]"
size,"n.尺寸,大小;vt.调整...的尺寸","{""uk"": ""saɪz"", ""us"": ""saɪz""}","[{""cn_sentence"":""这件衬衫是什么尺码的？"",""origin_sentence"":""What size is this shirt?""},{""cn_sentence"":""我们需要测量一下房间的大小。"",""origin_sentence"":""We need to measure the size of the room.""},{""cn_sentence"":""公司将根据需求调整其员工规模。"",""origin_sentence"":""The company will size its workforce according to demand.""}]"
pad,"n.垫子,便笺簿;vt.填充,加上衬垫","{""uk"": ""pæd"", ""us"": ""pæd""}","[{""cn_sentence"":""他在一本便笺簿上写下了笔记。"",""origin_sentence"":""He wrote down the note on a pad of paper.""},{""cn_sentence"":""守门员腿上戴着特制的护垫。"",""origin_sentence"":""The goalie wore special pads on his legs.""},{""cn_sentence"":""你应该用旧报纸把箱子填满。"",""origin_sentence"":""You should pad the box with old newspapers.""}]"
glue,n.胶水;vt.用胶水粘合,"{""uk"": ""ɡluː"", ""us"": ""ɡluː""}","[{""cn_sentence"":""我需要一些胶水来修补这个破碎的杯子。"",""origin_sentence"":""I need some glue to fix this broken cup.""},{""cn_sentence"":""她把纸页粘在一起，做成了一个便签本。"",""origin_sentence"":""She glued the pages together to make a notepad.""},{""cn_sentence"":""孩子们正在用胶水做他们的手工作品。"",""origin_sentence"":""The children were using glue to make their art projects.""}]"
chalk,n.粉笔;vt.用粉笔写或画,"{""uk"": ""tʃɔːk"", ""us"": ""tʃɔːk""}","[{""cn_sentence"":""老师用粉笔在黑板上写字。"",""origin_sentence"":""The teacher wrote on the blackboard with chalk.""},{""cn_sentence"":""孩子们用彩色粉笔在人行道上画画。"",""origin_sentence"":""The children drew pictures on the pavement with colored chalks.""},{""cn_sentence"":""他用粉笔在地板上画出了身体的轮廓。"",""origin_sentence"":""He chalked the outline of the body on the floor.""}]"
change,"v.改变,更换;n.变化,零钱","{""uk"": ""tʃeɪndʒ"", ""us"": ""tʃeɪndʒ""}","[{""cn_sentence"":""离开这座城市对我来说是一个巨大的变化。"",""origin_sentence"":""Leaving the city was a big change for me.""},{""cn_sentence"":""你能帮我把这张五美元的钞票换成硬币吗？"",""origin_sentence"":""Can you change this five-dollar bill for coins?""},{""cn_sentence"":""这里的天气可以说变就变。"",""origin_sentence"":""The weather can change very quickly here.""}]"
feel,"v.感觉,触摸;n.感觉,触感","{""uk"": ""fiːl"", ""us"": ""fiːl""}","[{""cn_sentence"":""我能感觉到阳光照在我脸上的温暖。"",""origin_sentence"":""I can feel the warmth of the sun on my face.""},{""cn_sentence"":""这块布料摸起来感觉如何？"",""origin_sentence"":""What does this fabric feel like?""},{""cn_sentence"":""她有一种感觉，觉得事情不对劲。"",""origin_sentence"":""She had a feeling that something was wrong.""}]"
look,"v.看,显得;n.看,外表,神色","{""uk"": ""lʊk"", ""us"": ""lʊk""}","[{""cn_sentence"":""看那美丽的日落！"",""origin_sentence"":""Look at that beautiful sunset!""},{""cn_sentence"":""她今天看起来非常开心。"",""origin_sentence"":""She looks very happy today.""},{""cn_sentence"":""新经理表情严肃。"",""origin_sentence"":""The new manager has a serious look on his face.""}]"
call,"v.呼叫,打电话;命名;n.呼叫,电话,拜访","{""uk"": ""kɔːl"", ""us"": ""kɔːl""}","[{""cn_sentence"":""我明天早上会给你打电话。"",""origin_sentence"":""I will call you tomorrow morning.""},{""cn_sentence"":""你听到有人叫你的名字吗？"",""origin_sentence"":""Did you hear someone call your name?""},{""cn_sentence"":""她决定去拜访一下她的老朋友。"",""origin_sentence"":""She decided to pay a call on her old friend.""}]"
doctor,n.医生;博士,"{""uk"": ""ˈdɒktə(r)"", ""us"": ""ˈdɑːktər""}","[{""cn_sentence"":""你应该为那咳嗽去看看医生。"",""origin_sentence"":""You should see a doctor about that cough.""},{""cn_sentence"":""她是一位哲学博士。"",""origin_sentence"":""She is a Doctor of Philosophy.""},{""cn_sentence"":""医生正在赶来的路上。"",""origin_sentence"":""The doctor is on his way.""}]"
telephone,n.电话;电话机;v.打电话,"{""uk"": ""ˈtelɪfəʊn"", ""us"": ""ˈtelɪfoʊn""}","[{""cn_sentence"":""电话大声地响了。"",""origin_sentence"":""The telephone rang loudly.""},{""cn_sentence"":""我明天早上会给你打电话。"",""origin_sentence"":""I will telephone you tomorrow morning.""},{""cn_sentence"":""他马上接了电话。"",""origin_sentence"":""He answered the telephone immediately.""}]"
remember,v.记得;记住;记起,"{""uk"": ""rɪˈmembə(r)"", ""us"": ""rɪˈmembər""}","[{""cn_sentence"":""我不记得他的名字了。"",""origin_sentence"":""I can't remember his name.""},{""cn_sentence"":""记得离开的时候锁门。"",""origin_sentence"":""Remember to lock the door when you leave.""},{""cn_sentence"":""她记得已经把信寄出去了。"",""origin_sentence"":""She remembered posting the letter.""}]"
mouth,n.嘴;口;河口,"{""uk"": ""maʊθ"", ""us"": ""maʊθ""}","[{""cn_sentence"":""请把嘴张大。"",""origin_sentence"":""Open your mouth wide, please.""},{""cn_sentence"":""他用肥皂洗了嘴。"",""origin_sentence"":""He washed his mouth out with soap.""},{""cn_sentence"":""这条河流入海湾的入口处。"",""origin_sentence"":""The river flows into the mouth of the bay.""}]"
tongue,n.舌头;语言,"{""uk"": ""tʌŋ"", ""us"": ""tʌŋ""}","[{""cn_sentence"":""猫的舌头很粗糙。"",""origin_sentence"":""The cat has a rough tongue.""},{""cn_sentence"":""英语是她的母语。"",""origin_sentence"":""English is her mother tongue.""},{""cn_sentence"":""他不小心咬到了自己的舌头。"",""origin_sentence"":""He bit his tongue by accident.""}]"
bad,adj.坏的;有害的;严重的,"{""uk"": ""bæd"", ""us"": ""bæd""}","[{""cn_sentence"":""那是个糟糕的决定。"",""origin_sentence"":""That was a bad decision.""},{""cn_sentence"":""吸烟对你的健康有害。"",""origin_sentence"":""Smoking is bad for your health.""},{""cn_sentence"":""我头痛得很厉害。"",""origin_sentence"":""I have a bad headache.""}]"
news,n.新闻;消息,"{""uk"": ""njuːz"", ""us"": ""nuːz""}","[{""cn_sentence"":""我今天听到了一些好消息。"",""origin_sentence"":""I heard some good news today.""},{""cn_sentence"":""你每天晚上都看新闻吗？"",""origin_sentence"":""Do you watch the news every night?""},{""cn_sentence"":""最新的消息不太好。"",""origin_sentence"":""The latest news is not good.""}]"
headache,n.头痛;麻烦事,"{""uk"": ""ˈhedeɪk"", ""us"": ""ˈhedeɪk""}","[{""cn_sentence"":""压力可能会导致头痛。"",""origin_sentence"":""Stress can cause headaches.""},{""cn_sentence"":""我头痛欲裂。"",""origin_sentence"":""I have a splitting headache.""},{""cn_sentence"":""组织这个活动真是个麻烦事。"",""origin_sentence"":""Organizing this event is a real headache.""}]"
aspirin,n.阿司匹林,"{""uk"": ""ˈæsprɪn"", ""us"": ""ˈæsprɪn""}","[{""cn_sentence"":""他吃了两片阿司匹林来治疗头痛。"",""origin_sentence"":""He took two aspirin for his headache.""},{""cn_sentence"":""医生推荐低剂量的阿司匹林。"",""origin_sentence"":""The doctor recommended a low dose of aspirin.""},{""cn_sentence"":""你有阿司匹林吗？"",""origin_sentence"":""Do you have any aspirin?""}]"
earache,n. 耳痛,"{""uk"": ""ˈɪəreɪk"", ""us"": ""ˈɪrreɪk""}","[{""cn_sentence"":""这个孩子因为剧烈的耳痛而哭泣。"",""origin_sentence"":""The child was crying with a severe earache.""},{""cn_sentence"":""我耳朵里一阵剧痛，肯定是耳痛。"",""origin_sentence"":""I have a sharp pain in my ear, it must be an earache.""},{""cn_sentence"":""耳痛是耳朵感染的常见症状。"",""origin_sentence"":""Earache is a common symptom of an ear infection.""}]"
toothache,n. 牙痛,"{""uk"": ""ˈtuːθeɪk"", ""us"": ""ˈtuːθeɪk""}","[{""cn_sentence"":""持续的牙痛让他整夜未眠。"",""origin_sentence"":""The constant toothache kept him awake all night.""},{""cn_sentence"":""她牙痛得厉害，需要去看牙医。"",""origin_sentence"":""She has a terrible toothache and needs to see a dentist.""},{""cn_sentence"":""吃太多甜食有时会引起牙痛。"",""origin_sentence"":""Eating too many sweets can sometimes cause toothache.""}]"
dentist,n. 牙科医生,"{""uk"": ""ˈdentɪst"", ""us"": ""ˈdentɪst""}","[{""cn_sentence"":""我今天下午和牙医有约。"",""origin_sentence"":""I have an appointment with the dentist this afternoon.""},{""cn_sentence"":""牙医告诉我每天要刷两次牙。"",""origin_sentence"":""The dentist told me to brush my teeth twice a day.""},{""cn_sentence"":""你应该每六个月去看一次牙医做检查。"",""origin_sentence"":""You should go to the dentist for a check-up every six months.""}]"
stomach ache,n. 胃痛；腹痛,"{""uk"": ""ˈstʌmək eɪk"", ""us"": ""ˈstʌmək eɪk""}","[{""cn_sentence"":""吃了辛辣的食物后，他抱怨胃痛。"",""origin_sentence"":""He complained of a stomach ache after eating the spicy food.""},{""cn_sentence"":""我儿子因为肚子疼今天没去上学。"",""origin_sentence"":""My son is staying home from school because of a stomach ache.""},{""cn_sentence"":""躺下可能有助于缓解你的胃痛。"",""origin_sentence"":""Lying down might help relieve your stomach ache.""}]"
medicine,n. 药；医学;vt. 用药治疗,"{""uk"": ""ˈmedɪsn"", ""us"": ""ˈmedɪsn""}","[{""cn_sentence"":""医生为我的咳嗽开了一些药。"",""origin_sentence"":""The doctor prescribed some medicine for my cough.""},{""cn_sentence"":""这个药每天三次，饭后服用。"",""origin_sentence"":""Take this medicine three times a day after meals.""},{""cn_sentence"":""他正在大学里学习医学。"",""origin_sentence"":""He is studying medicine at university.""}]"
temperature,n. 温度；体温；气温,"{""uk"": ""ˈtemprətʃə(r)"", ""us"": ""ˈtempərətʃər""}","[{""cn_sentence"":""护士量了我的体温，我发烧了。"",""origin_sentence"":""The nurse took my temperature, and I had a fever.""},{""cn_sentence"":""这里夏天的平均气温是多少？"",""origin_sentence"":""What's the average temperature here in summer?""},{""cn_sentence"":""如果你体温很高，应该多喝水，多休息。"",""origin_sentence"":""You should rest and drink plenty of water if you have a high temperature.""}]"
flu,n. 流行性感冒,"{""uk"": ""fluː"", ""us"": ""fluː""}","[{""cn_sentence"":""她因患流感在床上躺了整整一个星期。"",""origin_sentence"":""She was in bed with the flu for a whole week.""},{""cn_sentence"":""流感疫苗可以帮助你免受病毒的侵害。"",""origin_sentence"":""The flu vaccine can help protect you from the virus.""},{""cn_sentence"":""许多人在冬天会得流感。"",""origin_sentence"":""Many people catch the flu during the winter.""}]"
measles,n. 麻疹,"{""uk"": ""ˈmiːzlz"", ""us"": ""ˈmiːzlz""}","[{""cn_sentence"":""麻腮风三联疫苗可以预防麻疹、腮腺炎和风疹。"",""origin_sentence"":""The MMR vaccine protects against measles, mumps, and rubella.""},{""cn_sentence"":""麻疹是一种传染性很强的病毒感染。"",""origin_sentence"":""Measles is a highly contagious viral infection.""},{""cn_sentence"":""这个孩子在得了麻疹后出现了红色的皮疹。"",""origin_sentence"":""The child developed a red rash after having measles.""}]"
mumps,n. 流行性腮腺炎,"{""uk"": ""mʌmps"", ""us"": ""mʌmps""}","[{""cn_sentence"":""他因为得了腮腺炎而被留在家中。"",""origin_sentence"":""He was kept at home because he had the mumps.""},{""cn_sentence"":""腮腺炎的一个常见症状是唾液腺肿大。"",""origin_sentence"":""A common symptom of mumps is swollen salivary glands.""},{""cn_sentence"":""大多数儿童都接种了预防腮腺炎的疫苗。"",""origin_sentence"":""Most children are vaccinated against mumps.""}]"
better,adj. 更好的;adv. 更好地;v. 改善，好转,"{""uk"": ""ˈbetə(r)"", ""us"": ""ˈbetər""}","[{""cn_sentence"":""我今天感觉比昨天好多了。"",""origin_sentence"":""I feel much better today than yesterday.""},{""cn_sentence"":""你能用一种更好的方式解释它吗？"",""origin_sentence"":""Can you explain it in a better way?""},{""cn_sentence"":""情况正在开始好转。"",""origin_sentence"":""The situation is beginning to better.""}]"
certainly,adv. 当然；无疑地,"{""uk"": ""ˈsɜːtənli"", ""us"": ""ˈsɜːrtənli""}","[{""cn_sentence"":""\""你能帮我吗？\"" \""当然可以。\"""",""origin_sentence"":""\""Can you help me?\"" \""Certainly.\""""},{""cn_sentence"":""他一定会来的。"",""origin_sentence"":""He will certainly come.""},{""cn_sentence"":""那无疑是一个美丽的一天。"",""origin_sentence"":""It was certainly a beautiful day.""}]"
get up,v. 起床；站起来,"{""uk"": ""ɡet ʌp"", ""us"": ""ɡet ʌp""}","[{""cn_sentence"":""我每天早上六点起床。"",""origin_sentence"":""I get up at six o'clock every morning.""},{""cn_sentence"":""他从椅子上站了起来。"",""origin_sentence"":""He got up from his chair.""},{""cn_sentence"":""快起床，否则你上学就要迟到了。"",""origin_sentence"":""Get up, or you'll be late for school.""}]"
yet,adv. 还；已经；但是;conj. 然而；但是,"{""uk"": ""jet"", ""us"": ""jet""}","[{""cn_sentence"":""我还没有完成我的家庭作业。"",""origin_sentence"":""I haven't finished my homework yet.""},{""cn_sentence"":""他虽然年轻，但非常明智。"",""origin_sentence"":""He is young, yet he is very wise.""},{""cn_sentence"":""你看过这部电影了吗？"",""origin_sentence"":""Have you seen the movie yet?""}]"
rich,adj. 富有的；肥沃的；丰富的,"{""uk"": ""rɪtʃ"", ""us"": ""rɪtʃ""}","[{""cn_sentence"":""他是一个有钱人。"",""origin_sentence"":""He is a rich man.""},{""cn_sentence"":""这片土壤富含矿物质。"",""origin_sentence"":""This soil is rich in minerals.""},{""cn_sentence"":""这本书细节丰富。"",""origin_sentence"":""The book is rich in detail.""}]"
